Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
61,0.3783547282218933,1.806509017944336,0.88,0.12,0.06417201459407806
62,0.25739586353302,1.8061065673828125,0.8,0.2,0.00044828708632849157
63,0.35197973251342773,1.813094139099121,0.72,0.28,0.002157566137611866
64,0.36525624990463257,1.8159058094024658,0.74,0.26,0.0055269780568778515
65,0.2996816337108612,1.815852403640747,0.78,0.22,0.00022044630895834416
66,0.21562355756759644,1.8256239891052246,0.74,0.26,0.07432146370410919
67,0.28133895993232727,1.81691312789917,0.78,0.22,1.565911588841118e-05
68,0.26173385977745056,1.8188915252685547,0.84,0.16,0.00020794846932403743
69,0.4508809745311737,1.8220727443695068,0.84,0.16,0.06729452311992645
70,0.4218015968799591,1.7979259490966797,0.8,0.2,0.2905711829662323
71,0.2872818410396576,1.8164734840393066,0.8200000000000001,0.18,0.001404213486239314
72,0.3805348575115204,1.8450541496276855,0.8,0.2,0.0660821869969368
73,0.32127615809440613,1.8066980838775635,0.8200000000000001,0.18,0.42941784858703613
74,0.43181362748146057,1.801529884338379,0.92,0.08,0.0016262377612292767
75,0.47336310148239136,1.8489556312561035,0.9,0.1,0.00705355079844594
76,0.1941642314195633,1.7922141551971436,0.9,0.1,0.0023743894416838884
77,0.22257612645626068,1.7983438968658447,0.96,0.04,0.003056512214243412
78,0.360302209854126,1.8152012825012207,0.88,0.12,0.0029103022534400225
79,0.12263311445713043,1.8065783977508545,0.86,0.14,0.05664471536874771
80,0.6203727126121521,1.8048384189605713,0.86,0.14,0.025252461433410645
81,0.27175450325012207,1.8115148544311523,0.92,0.08,6.432272584788734e-06
82,0.5195503830909729,1.8196911811828613,0.98,0.02,0.0028429601807147264
83,0.2833905518054962,1.7900769710540771,0.96,0.04,0.010447395034134388
84,0.3972758650779724,1.815929889678955,0.9,0.1,0.00021045144239906222
85,0.18626849353313446,1.8276441097259521,0.88,0.12,0.011009926907718182
86,0.3597051203250885,1.8225977420806885,0.9,0.1,0.0004448568797670305
87,0.3250996470451355,1.7995686531066895,0.96,0.04,0.007564132567495108
88,0.44646719098091125,1.8436646461486816,0.92,0.08,0.001016035326756537
89,0.2608785927295685,1.8037323951721191,0.94,0.06,0.0003569575201254338
90,0.2088821977376938,1.8055593967437744,0.92,0.08,1.3870017937733792e-05
91,0.2784348726272583,1.8311824798583984,0.92,0.08,0.001784600899554789
92,0.18009354174137115,1.8056690692901611,0.92,0.08,0.014572560787200928
93,0.32055380940437317,1.8041319847106934,0.98,0.02,0.02473704144358635
94,0.32772037386894226,1.8087105751037598,0.96,0.04,0.0006221072399057448
95,0.2601722478866577,1.8097732067108154,0.94,0.06,4.6653403842356056e-05
96,0.2192464917898178,1.7959401607513428,0.94,0.06,0.0007371494430117309
97,0.35608580708503723,1.808333396911621,0.98,0.02,8.043099660426378e-05
98,0.22250963747501373,1.8114891052246094,0.94,0.06,0.005231303162872791
99,0.39761853218078613,1.8041579723358154,1.0,0.0,0.0002702467318158597
100,0.30571991205215454,1.8133327960968018,1.0,0.0,0.10940483957529068
