Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
45,0.17787985503673553,1.805239200592041,0.86,0.14,0.1838117092847824
46,0.33873453736305237,1.819608211517334,0.8,0.2,0.008808883838355541
47,0.30540040135383606,1.8133771419525146,0.88,0.12,0.03133314847946167
48,0.28590747714042664,1.8091189861297607,0.8200000000000001,0.18,0.028173940256237984
49,0.349335253238678,1.8009886741638184,0.86,0.14,0.00018164003267884254
50,0.3406763970851898,1.817539930343628,0.84,0.16,0.045979585498571396
51,0.24603405594825745,1.7990455627441406,0.88,0.12,0.006734088528901339
52,0.2549918591976166,1.7895581722259521,0.8200000000000001,0.18,0.010121287778019905
53,0.37229111790657043,1.8311285972595215,0.8200000000000001,0.18,0.029792826622724533
54,0.5423818826675415,1.8158612251281738,0.8,0.2,0.002066303277388215
55,0.16689948737621307,1.807628870010376,0.88,0.12,0.0014818818308413029
56,0.25405219197273254,1.8200318813323975,0.84,0.16,7.90194098954089e-06
57,0.30656957626342773,1.7874865531921387,0.86,0.14,0.029084980487823486
58,0.39326685667037964,1.79555344581604,0.84,0.16,0.0010053819278255105
59,0.21182182431221008,1.809532880783081,0.78,0.22,0.002213633619248867
60,0.2789515256881714,1.8074164390563965,0.8,0.2,0.03750157728791237
61,0.25823208689689636,1.7974021434783936,0.72,0.28,0.00042830893653444946
62,0.24821986258029938,1.8012895584106445,0.72,0.28,0.05789843574166298
63,0.2058950513601303,1.807976245880127,0.84,0.16,0.0010701054707169533
64,0.24923217296600342,1.798588514328003,0.76,0.24,0.00020734890131279826
65,0.3488765358924866,1.8123228549957275,0.8,0.2,0.018223440274596214
66,0.44000354409217834,1.814260721206665,0.8,0.2,0.0006336324731819332
67,0.11074292659759521,1.8127989768981934,0.74,0.26,0.00011095466470578685
68,0.31741607189178467,1.8083198070526123,0.8,0.2,0.002978668315336108
69,0.24923686683177948,1.8041880130767822,0.88,0.12,0.0011498501989990473
70,0.45025086402893066,1.806427001953125,0.8200000000000001,0.18,1.4243313671613578e-05
71,0.26805949211120605,1.8029987812042236,0.78,0.22,0.00012821407290175557
72,0.2389909029006958,1.8311395645141602,0.8,0.2,0.0001997011568164453
73,0.38428425788879395,1.8081369400024414,0.88,0.12,0.0007081966032274067
74,0.1947529911994934,1.8203229904174805,0.88,0.12,0.01905742660164833
75,0.17565006017684937,1.8261055946350098,0.86,0.14,0.008847562596201897
76,0.24790267646312714,1.8127765655517578,0.86,0.14,0.0021556043066084385
77,0.47430282831192017,1.8047680854797363,0.78,0.22,0.0014533611247316003
78,0.49623528122901917,1.8137543201446533,0.8,0.2,0.0016313416417688131
79,0.24921411275863647,1.810138463973999,0.9,0.1,0.0005302051431499422
80,0.20554904639720917,1.812894344329834,0.96,0.04,0.0044194171205163
81,0.427423357963562,1.8043606281280518,0.92,0.08,0.0005977152613922954
82,0.22593075037002563,1.8255081176757812,0.94,0.06,0.016798200085759163
83,0.2608732581138611,1.800389051437378,0.92,0.08,0.0123440558090806
84,0.18169237673282623,1.811723232269287,0.94,0.06,0.00761908246204257
85,0.196088507771492,1.8183341026306152,0.88,0.12,0.0012191630667075515
86,0.20928461849689484,1.8097143173217773,0.94,0.06,0.0009138714522123337
87,0.3825191259384155,1.8168582916259766,0.94,0.06,0.0007961206720210612
88,0.30377066135406494,1.8152105808258057,0.88,0.12,0.10661469399929047
89,0.2906534671783447,1.8123846054077148,1.0,0.0,0.027790775522589684
90,0.2467726469039917,1.8086719512939453,0.96,0.04,0.0029861985240131617
91,0.18488579988479614,1.811593770980835,0.92,0.08,0.02203609049320221
92,0.24502700567245483,1.8046495914459229,0.9,0.1,0.12279297411441803
93,0.3550473749637604,1.8049571514129639,0.8200000000000001,0.18,0.0037443693727254868
94,0.19302500784397125,1.8380961418151855,0.8,0.2,0.026990918442606926
95,0.3391498923301697,1.7958829402923584,0.84,0.16,0.0003084645722992718
96,0.24694114923477173,1.8010342121124268,0.88,0.12,0.010883922688663006
97,0.09226254373788834,1.8337106704711914,0.86,0.14,0.005213979631662369
98,0.47743189334869385,1.810464859008789,0.86,0.14,0.0050343400798738
99,0.24507828056812286,1.7923932075500488,0.8,0.2,0.06974483281373978
100,0.2817362844944,1.8128323554992676,0.86,0.14,0.00019410296226851642
