Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
43,0.2883133590221405,1.8044102191925049,0.98,0.02,0.005143351387232542
44,0.5516770482063293,1.8125202655792236,0.96,0.04,4.564861228573136e-05
45,0.33548134565353394,1.8278017044067383,0.98,0.02,0.007784510031342506
46,0.192289799451828,1.8205041885375977,0.96,0.04,0.00014996752724982798
47,0.3369129002094269,1.8174211978912354,0.98,0.02,0.05413217097520828
48,0.5324952602386475,1.831664800643921,0.96,0.04,0.0332404188811779
49,0.18923309445381165,1.799800157546997,0.96,0.04,4.5056742237647995e-05
50,0.39524006843566895,1.7953717708587646,0.94,0.06,0.0014188862405717373
51,0.2643868923187256,1.7998888492584229,0.9,0.1,0.0011501623084768653
52,0.3324871361255646,1.8071727752685547,0.92,0.08,0.08354290574789047
53,0.5231081247329712,1.8080925941467285,0.94,0.06,0.009801730513572693
54,0.26952168345451355,1.7939338684082031,0.96,0.04,0.02323194034397602
55,0.619828999042511,1.8113250732421875,0.94,0.06,0.021465245634317398
56,0.6029207706451416,1.801210880279541,0.98,0.02,0.10925518721342087
57,0.35460612177848816,1.8092987537384033,0.9,0.1,0.00010294871754013002
58,0.48533615469932556,1.8035428524017334,0.94,0.06,0.05806891992688179
59,0.2480843961238861,1.7991602420806885,0.94,0.06,0.0007682874565944076
60,0.46192774176597595,1.8056955337524414,0.9,0.1,0.0677410215139389
61,0.42562276124954224,1.831935167312622,0.84,0.16,0.11696195602416992
62,0.3665890097618103,1.811020851135254,0.8,0.2,0.00619193771854043
63,0.32404273748397827,1.8037948608398438,0.88,0.12,0.007448812946677208
64,0.16739729046821594,1.8157334327697754,0.8200000000000001,0.18,1.5910714864730835e-05
65,0.2541426420211792,1.8385014533996582,0.84,0.16,0.0013970340369269252
66,0.18144167959690094,1.831251859664917,0.84,0.16,0.04209980368614197
67,0.2981201708316803,1.8315436840057373,0.78,0.22,3.3866057492559776e-05
68,0.22541646659374237,1.797959804534912,0.8200000000000001,0.18,0.0004938577185384929
69,0.35860905051231384,1.7991466522216797,0.6799999999999999,0.32,0.00013223702262621373
70,0.2521149516105652,1.8019940853118896,0.78,0.22,0.02246151678264141
71,0.32349440455436707,1.804042100906372,0.8200000000000001,0.18,0.00710265850648284
72,0.4432782530784607,1.8045434951782227,0.72,0.28,0.0596374087035656
73,0.4456586539745331,1.8000743389129639,0.78,0.22,0.00015412749780807644
74,0.43938180804252625,1.8157517910003662,0.8,0.2,0.08563899993896484
75,0.3626806437969208,1.8144302368164062,0.8,0.2,0.015323271974921227
76,0.22196857631206512,1.8281314373016357,0.84,0.16,0.00036273946170695126
77,0.40362903475761414,1.816760540008545,0.8200000000000001,0.18,0.0008966962923295796
78,0.2452961951494217,1.8094427585601807,0.88,0.12,0.003082578768953681
79,0.28331321477890015,1.819777488708496,0.8200000000000001,0.18,0.00179102283436805
80,0.24420949816703796,1.8141148090362549,0.88,0.12,0.01123818475753069
81,0.368581086397171,1.8196218013763428,0.9,0.1,0.01602272316813469
82,0.28581252694129944,1.8004086017608643,0.9,0.1,0.03238103166222572
83,0.2842147946357727,1.8113040924072266,0.9,0.1,3.233498864574358e-05
84,0.5614428520202637,1.81192946434021,0.92,0.08,9.713783128972864e-07
85,0.18657764792442322,1.8143155574798584,0.96,0.04,0.0015488899080082774
86,0.18142183125019073,1.8392524719238281,0.96,0.04,0.058865442872047424
87,0.3384154736995697,1.8117444515228271,0.94,0.06,0.00017065202700905502
88,0.2833721339702606,1.8071746826171875,0.98,0.02,0.002747626742348075
89,0.30456259846687317,1.8066201210021973,0.96,0.04,0.0021174903959035873
90,0.22412876784801483,1.8056542873382568,0.98,0.02,0.006000429857522249
91,0.16510601341724396,1.8389368057250977,0.96,0.04,0.0010387307265773416
92,0.3367041051387787,1.8101470470428467,0.96,0.04,0.011814805679023266
93,0.37601009011268616,1.8223741054534912,0.9,0.1,0.0977175235748291
94,0.35340210795402527,1.8210139274597168,0.9,0.1,0.0014511732151731849
95,0.20143532752990723,1.8103551864624023,0.92,0.08,0.004732973407953978
96,0.30107903480529785,1.819368839263916,0.86,0.14,0.0009820804698392749
97,0.27276238799095154,1.83616042137146,0.8200000000000001,0.18,0.037283867597579956
98,0.32258641719818115,1.8127875328063965,0.88,0.12,0.00028575985925272107
99,0.4823801815509796,1.8090448379516602,0.92,0.08,0.022379452362656593
100,0.39349332451820374,1.8055953979492188,0.86,0.14,0.002228994620963931
