Step,Total Loss,Time,0 Fraction,1 Fraction,Orthogonality Loss
61,0.41148242354393005,1.8115370273590088,1.0,0.0,0.0711478739976883
62,0.41714388132095337,1.7997922897338867,0.96,0.04,2.7863114155479707e-05
63,0.35254067182540894,1.7959682941436768,0.98,0.02,0.004068189300596714
64,0.3417675495147705,1.797581672668457,0.96,0.04,0.17341084778308868
65,0.4162311553955078,1.7980444431304932,0.96,0.04,0.0030644803773611784
66,0.22464004158973694,1.8134994506835938,0.98,0.02,0.08395066112279892
67,0.48556846380233765,1.8009331226348877,1.0,0.0,0.0014804808888584375
68,0.47152313590049744,1.8085334300994873,1.0,0.0,0.0001975492195924744
69,0.31853726506233215,1.801377296447754,1.0,0.0,0.0014411009615287185
70,0.20026393234729767,1.8043441772460938,0.96,0.04,0.009974073618650436
71,0.23139449954032898,1.8024146556854248,0.94,0.06,0.0008240918978117406
72,0.2559676766395569,1.7990918159484863,0.9,0.1,3.407830809010193e-05
73,0.29854443669319153,1.8068556785583496,0.92,0.08,0.0034926142543554306
74,0.1795828491449356,1.818103313446045,0.96,0.04,9.055488044396043e-05
75,0.2943341135978699,1.789595127105713,0.98,0.02,0.002506959019228816
76,0.26524782180786133,1.8007259368896484,0.92,0.08,0.012319188565015793
77,0.3289223611354828,1.802325963973999,0.94,0.06,0.003277313197031617
78,0.2142198234796524,1.8143117427825928,0.92,0.08,0.01130968052893877
79,0.2626034915447235,1.8051066398620605,0.94,0.06,0.02394549734890461
80,0.24956396222114563,1.8070485591888428,0.94,0.06,0.01379434298723936
81,0.2917690575122833,1.8133525848388672,0.92,0.08,0.0005406232667155564
82,0.24946019053459167,1.7900490760803223,0.94,0.06,4.610096766555216e-06
83,0.289274126291275,1.8001997470855713,0.96,0.04,0.02200786955654621
84,0.34423136711120605,1.8184657096862793,0.94,0.06,0.0054435222409665585
85,0.24175718426704407,1.8146004676818848,0.88,0.12,9.223250526702031e-05
86,0.6806436777114868,1.8227500915527344,0.92,0.08,0.00675875274464488
87,0.27547019720077515,1.7953920364379883,0.9,0.1,0.04491397738456726
88,0.4331713914871216,1.8146278858184814,0.96,0.04,0.2371698021888733
89,0.504080593585968,1.8030853271484375,0.9,0.1,0.06332620233297348
90,0.1294964849948883,1.819228172302246,0.9,0.1,0.0036533924285322428
91,0.15546825528144836,1.8136415481567383,0.94,0.06,0.01631823554635048
92,0.3031308352947235,1.8228459358215332,0.92,0.08,0.01643390953540802
93,0.2369774729013443,1.8237218856811523,0.96,0.04,0.2244253009557724
94,0.4111182391643524,1.80558443069458,0.92,0.08,0.2706141769886017
95,0.30767133831977844,1.8225178718566895,0.96,0.04,0.2064039260149002
96,0.4364069402217865,1.8537564277648926,0.9,0.1,0.00032368992106057703
97,0.2966488301753998,1.7955522537231445,0.9,0.1,0.004128316882997751
98,0.3763475716114044,1.8057820796966553,0.88,0.12,0.007488403934985399
99,0.17231160402297974,1.8364884853363037,0.92,0.08,0.002883818931877613
100,0.26738062500953674,1.8149864673614502,0.86,0.14,0.016393287107348442
